target_pid,target_tid,last_switch_out_s,ready_s,switch_in_s,next_switch_out_s,waits_us,ready_us,cpu_usage_ms,count,cpu,readying_scope,readying_tid
6568,5992,22.062830000,22.062830800,22.062834300,22.062844400,0.800,3.500,0.010100,1,9,same_process,12564
6568,5992,22.062844400,22.062845300,22.062848000,22.062856400,0.900,2.700,0.008400,1,9,same_process,12564
6568,5992,22.062856400,22.063160300,22.063164300,22.063538900,303.900,4.000,0.374600,1,9,same_process,12564
6568,5992,22.063538900,22.065024100,22.065028400,22.065042200,"1,485.200",4.300,0.013800,1,9,idle,0
6568,5992,22.065042200,22.065247000,22.065251000,22.065355100,204.800,4.000,0.104100,1,9,same_process,12564
6568,5992,22.065355100,22.065384000,22.065387300,22.065564500,28.900,3.300,0.177200,1,9,same_process,12564
6568,5992,22.065564500,22.066059100,22.066062500,22.066076500,494.600,3.400,0.014000,1,9,idle,0
6568,5992,22.066076500,22.073115000,22.073119800,22.073132200,"7,038.500",4.800,0.012400,1,9,same_process,12564
6568,5992,22.073132200,22.077306600,22.077310900,22.077432900,"4,174.400",4.300,0.122000,1,9,same_process,4612
6568,5992,22.077432900,22.077905500,22.077910700,22.078141200,472.600,5.200,0.230500,1,9,idle,0
6568,5992,22.078141200,22.078260000,22.078264000,22.078347000,118.800,4.000,0.083000,1,9,same_process,12564
6568,5992,22.078347000,22.079287000,22.079293200,22.079674500,940.000,6.200,0.381300,1,9,same_process,12564
6568,5992,22.079674500,22.079828300,22.079832800,22.080169700,153.800,4.500,0.336900,1,14,same_process,12564
6568,5992,22.080169700,22.080253100,22.080256900,22.080521800,83.400,3.800,0.264900,1,12,same_process,12564
6568,5992,22.080521800,22.080694100,22.080697800,22.080924300,172.300,3.700,0.226500,1,9,same_process,12564
6568,5992,22.080924300,22.081013000,22.081016500,22.081197300,88.700,3.500,0.180800,1,9,same_process,12564
6568,5992,22.081197300,22.081541200,22.081544700,22.081794100,343.900,3.500,0.249400,1,9,same_process,12564
6568,5992,22.081794100,22.081824200,22.081827900,22.082002700,30.100,3.700,0.174800,1,9,same_process,12564
6568,5992,22.082002700,22.082167000,22.082170500,22.082367400,164.300,3.500,0.196900,1,9,same_process,12564
6568,5992,22.082367400,22.082481400,22.082484900,22.082648000,114.000,3.500,0.163100,1,9,same_process,12564
6568,5992,22.082648000,22.082916800,22.082920200,22.083120200,268.800,3.400,0.200000,1,9,same_process,12564
6568,5992,22.083120200,22.083454400,22.083457900,22.083716500,334.200,3.500,0.258600,1,9,same_process,12564
6568,5992,22.083716500,22.083752000,22.083755500,22.083888000,35.500,3.500,0.132500,1,9,same_process,12564
6568,5992,22.083888000,22.084476500,22.084480100,22.084740800,588.500,3.600,0.260700,1,9,same_process,12564
6568,5992,22.084740800,22.085038200,22.085042400,22.085400100,297.400,4.200,0.357700,1,4,same_process,12564
6568,5992,22.085400100,22.085464600,22.085467900,22.085669300,64.500,3.300,0.201400,1,9,same_process,12564
6568,5992,22.085669300,22.085886000,22.085889300,22.086098000,216.700,3.300,0.208700,1,9,same_process,12564
6568,5992,22.086098000,22.086395500,22.086399400,22.086632000,297.500,3.900,0.232600,1,9,same_process,12564
6568,5992,22.086632000,22.086826300,22.086830000,22.087007800,194.300,3.700,0.177800,1,9,same_process,12564
6568,5992,22.087007800,22.087274300,22.087277800,22.087461500,266.500,3.500,0.183700,1,9,same_process,12564
6568,5992,22.087461500,22.087694400,22.087697700,22.087886400,232.900,3.300,0.188700,1,9,same_process,12564
6568,5992,22.087886400,22.088174800,22.088178500,22.088372700,288.400,3.700,0.194200,1,9,same_process,12564
6568,5992,22.088372700,22.088604200,22.088607700,22.088789000,231.500,3.500,0.181300,1,9,same_process,12564
6568,5992,22.088789000,22.088931800,22.088935500,22.089097500,142.800,3.700,0.162000,1,9,same_process,12564
6568,5992,22.089097500,22.089360400,22.089363800,22.089549400,262.900,3.400,0.185600,1,9,same_process,12564
6568,5992,22.089549400,22.090076500,22.090080600,22.090309300,527.100,4.100,0.228700,1,9,same_process,12564
6568,5992,22.090309300,22.090637000,22.090640100,22.090959500,327.700,3.100,0.319400,1,9,same_process,12564
6568,5992,22.090959500,22.093969300,22.093972900,22.093990800,"3,009.800",3.600,0.017900,1,9,same_process,4612
6568,5992,22.093990800,22.103571300,22.103575700,22.103919100,"9,580.500",4.400,0.343400,1,9,same_process,12564
6568,5992,22.103919100,22.103936100,22.103940200,22.103950200,17.000,4.100,0.010000,1,9,same_process,12564
6568,5992,22.103950200,22.103951500,22.103954500,22.103963000,1.300,3.000,0.008500,1,9,same_process,12564
6568,5992,22.103963000,22.104038200,22.104041600,22.104069500,75.200,3.400,0.027900,1,9,same_process,12564
6568,5992,22.104069500,22.104385900,22.104389600,22.104668600,316.400,3.700,0.279000,1,9,same_process,12564
6568,5992,22.104668600,22.115221100,22.115225400,22.115663800,"10,552.500",4.300,0.438400,1,9,same_process,12560
6568,5992,22.115663800,22.115927200,22.115931400,22.116683200,263.400,4.200,0.751800,1,9,same_process,12560
6568,5992,22.116683200,22.117645800,22.117649900,22.118104200,962.600,4.100,0.454300,1,12,idle,0
6568,5992,22.118104200,22.118401900,22.118406100,22.118717000,297.700,4.200,0.310900,1,9,same_process,12564
6568,5992,22.118717000,22.120263200,22.120266600,22.120280700,"1,546.200",3.400,0.014100,1,9,idle,0
6568,5992,22.120280700,22.120481400,22.120485000,22.120618900,200.700,3.600,0.133900,1,9,same_process,12564
6568,5992,22.120618900,22.120633800,22.120637800,22.120868500,14.900,4.000,0.230700,1,9,same_process,12564
6568,5992,22.120868500,22.121330300,22.121335400,22.121352200,461.800,5.100,0.016800,1,9,idle,0
6568,5992,22.121352200,22.123107900,22.123111700,22.123121500,"1,755.700",3.800,0.009800,1,9,same_process,12564
6568,5992,22.123121500,22.127333500,22.127337700,22.127452200,"4,212.000",4.200,0.114500,1,9,same_process,4612
6568,5992,22.127452200,22.127882100,22.127886800,22.128127000,429.900,4.700,0.240200,1,12,idle,0
6568,5992,22.128127000,22.134813700,22.134818000,22.134893200,"6,686.700",4.300,0.075200,1,9,same_process,12564
6568,5992,22.134893200,22.135589800,22.135594500,22.136009700,696.600,4.700,0.415200,1,9,same_process,12564
6568,5992,22.136009700,22.136036200,22.136040400,22.136359200,26.500,4.200,0.318800,1,9,same_process,12564
6568,5992,22.136359200,22.136443700,22.136447900,22.136761000,84.500,4.200,0.313100,1,9,same_process,12564
6568,5992,22.136761000,22.136874100,22.136878100,22.137413600,113.100,4.000,0.535500,1,9,same_process,12564
6568,5992,22.137413600,22.137717200,22.137720900,22.137997800,303.600,3.700,0.276900,1,14,same_process,12564
6568,5992,22.137997800,22.138010100,22.138015200,22.138344500,12.300,5.100,0.329300,1,11,same_process,12564
6568,5992,22.138344500,22.138527000,22.138531900,22.138799200,182.500,4.900,0.267300,1,12,same_process,12564
6568,5992,22.138799200,22.138875900,22.138880600,22.139111200,76.700,4.700,0.230600,1,8,same_process,12564
6568,5992,22.139111200,22.139345100,22.139349100,22.139551600,233.900,4.000,0.202500,1,9,same_process,12564
6568,5992,22.139551600,22.139952500,22.139956200,22.140216200,400.900,3.700,0.260000,1,9,same_process,12564
6568,5992,22.140216200,22.140336000,22.140340000,22.140481900,119.800,4.000,0.141900,1,9,same_process,12564
6568,5992,22.140481900,22.140977300,22.140981100,22.141258400,495.400,3.800,0.277300,1,12,same_process,12564
6568,5992,22.141258400,22.141508700,22.141512200,22.141748300,250.300,3.500,0.236100,1,9,same_process,12564
6568,5992,22.141748300,22.141971100,22.141974400,22.142189900,222.800,3.300,0.215500,1,9,same_process,12564
6568,5992,22.142189900,22.142364400,22.142367900,22.142567000,174.500,3.500,0.199100,1,12,same_process,12564
6568,5992,22.142567000,22.142812700,22.142816300,22.143037000,245.700,3.600,0.220700,1,9,same_process,12564
6568,5992,22.143037000,22.143247500,22.143252600,22.143550700,210.500,5.100,0.298100,1,11,same_process,12564
6568,5992,22.143550700,22.143882400,22.143886300,22.144094200,331.700,3.900,0.207900,1,12,same_process,12564
6568,5992,22.144094200,22.144342900,22.144346700,22.144607300,248.700,3.800,0.260600,1,9,same_process,12564
6568,5992,22.144607300,22.144857800,22.144861500,22.145051400,250.500,3.700,0.189900,1,9,same_process,12564
6568,5992,22.145051400,22.145333800,22.145339100,22.145568100,282.400,5.300,0.229000,1,9,same_process,12564
6568,5992,22.145568100,22.145735000,22.145740200,22.145914300,166.900,5.200,0.174100,1,9,same_process,12564
6568,5992,22.145914300,22.146185900,22.146189700,22.146394000,271.600,3.800,0.204300,1,12,same_process,12564
6568,5992,22.146394000,22.146864100,22.146868000,22.147117500,470.100,3.900,0.249500,1,9,same_process,12564
6568,5992,22.147117500,22.147426500,22.147430100,22.147732500,309.000,3.600,0.302400,1,9,same_process,12564
6568,5992,22.147732500,22.149232200,22.149237000,22.149670500,"1,499.700",4.800,0.433500,1,13,same_process,12564
6568,5992,22.149670500,22.149696400,22.149700300,22.149710600,25.900,3.900,0.010300,1,9,same_process,12564
6568,5992,22.149710600,22.149715300,22.149718200,22.149726500,4.700,2.900,0.008300,1,9,same_process,12564
6568,5992,22.149726500,22.149820500,22.149823500,22.149871000,94.000,3.000,0.047500,1,9,same_process,12564
6568,5992,22.149871000,22.150137100,22.150141000,22.150451100,266.100,3.900,0.310100,1,9,same_process,12564
6568,5992,22.150451100,22.159839600,22.159844800,22.160246100,"9,388.500",5.200,0.401300,1,12,idle,0
6568,5992,22.160246100,22.160676500,22.160680700,22.161239300,430.400,4.200,0.558600,1,12,idle,0
6568,5992,22.161239300,22.163114500,22.163120200,22.163573400,"1,875.200",5.700,0.453200,1,9,idle,0
6568,5992,22.163573400,22.163575000,22.163578900,22.163591600,1.600,3.900,0.012700,1,9,same_process,12564
6568,5992,22.163591600,22.163894800,22.163899200,22.164381700,303.200,4.400,0.482500,1,9,same_process,12564
6568,5992,22.164381700,22.165838000,22.165842300,22.165859500,"1,456.300",4.300,0.017200,1,12,idle,0
6568,5992,22.165859500,22.166101600,22.166106100,22.166252000,242.100,4.500,0.145900,1,8,same_process,12564
6568,5992,22.166252000,22.166619400,22.166623600,22.166644200,367.400,4.200,0.020600,1,9,same_process,12564
6568,5992,22.166644200,22.166658900,22.166662300,22.166904100,14.700,3.400,0.241800,1,9,same_process,12564
6568,5992,22.166904100,22.167387700,22.167391500,22.167405200,483.600,3.800,0.013700,1,9,idle,0
6568,5992,22.167405200,22.173106900,22.173111000,22.173121300,"5,701.700",4.100,0.010300,1,9,same_process,12564
6568,5992,22.173121300,22.177353000,22.177356200,22.177447500,"4,231.700",3.200,0.091300,1,9,same_process,4612
6568,5992,22.177447500,22.177891900,22.177895400,22.178064700,444.400,3.500,0.169300,1,9,idle,0
6568,5992,22.178064700,22.179839800,22.179845000,22.180051100,"1,775.100",5.200,0.206100,1,9,same_process,12564
6568,5992,22.180051100,22.180258100,22.180263000,22.180544200,207.000,4.900,0.281200,1,9,same_process,12564
6568,5992,22.180544200,22.180623500,22.180627900,22.180910700,79.300,4.400,0.282800,1,9,same_process,12564
6568,5992,22.180910700,22.181059400,22.181063600,22.181421100,148.700,4.200,0.357500,1,12,same_process,12564
6568,5992,22.181421100,22.181494200,22.181498700,22.181814400,73.100,4.500,0.315700,1,9,same_process,12564
6568,5992,22.181814400,22.181854900,22.181858500,22.182058800,40.500,3.600,0.200300,1,9,same_process,12564
6568,5992,22.182058800,22.182404500,22.182408300,22.182640200,345.700,3.800,0.231900,1,9,same_process,12564
6568,5992,22.182640200,22.182647900,22.182651400,22.182815200,7.700,3.500,0.163800,1,9,same_process,12564
6568,5992,22.182815200,22.183010300,22.183013900,22.183220500,195.100,3.600,0.206600,1,9,same_process,12564
6568,5992,22.183220500,22.183327400,22.183330900,22.183482500,106.900,3.500,0.151600,1,9,same_process,12564
6568,5992,22.183482500,22.183788800,22.183792500,22.184001100,306.300,3.700,0.208600,1,9,same_process,12564
6568,5992,22.184001100,22.184318000,22.184321700,22.184578700,316.900,3.700,0.257000,1,9,same_process,12564
6568,5992,22.184578700,22.184639700,22.184643200,22.184768300,61.000,3.500,0.125100,1,9,same_process,12564
6568,5992,22.184768300,22.185300700,22.185304200,22.185561000,532.400,3.500,0.256800,1,9,same_process,12564
6568,5992,22.185561000,22.185820800,22.185824300,22.186054800,259.800,3.500,0.230500,1,9,same_process,12564
6568,5992,22.186054800,22.186295200,22.186299000,22.186512200,240.400,3.800,0.213200,1,9,same_process,12564
6568,5992,22.186512200,22.186695500,22.186699100,22.186893700,183.300,3.600,0.194600,1,9,same_process,12564
6568,5992,22.186893700,22.187184200,22.187187900,22.187413200,290.500,3.700,0.225300,1,9,same_process,12564
6568,5992,22.187413200,22.187649100,22.187653800,22.187867500,235.900,4.700,0.213700,1,12,same_process,12564
6568,5992,22.187867500,22.188014300,22.188017800,22.188173100,146.800,3.500,0.155300,1,9,same_process,12564
6568,5992,22.188173100,22.188509700,22.188513600,22.188705700,336.600,3.900,0.192100,1,9,same_process,12564
6568,5992,22.188705700,22.189010200,22.189013500,22.189205500,304.500,3.300,0.192000,1,9,same_process,12564
6568,5992,22.189205500,22.189437700,22.189441700,22.189619800,232.200,4.000,0.178100,1,9,same_process,12564
6568,5992,22.189619800,22.189797400,22.189801400,22.189970400,177.600,4.000,0.169000,1,9,same_process,12564
6568,5992,22.189970400,22.190260000,22.190263500,22.190459200,289.600,3.500,0.195700,1,9,same_process,12564
6568,5992,22.190459200,22.190913500,22.190917300,22.191150300,454.300,3.800,0.233000,1,9,same_process,12564
6568,5992,22.191150300,22.191499400,22.191503700,22.191943000,349.100,4.300,0.439300,1,14,same_process,12564
6568,5992,22.191943000,22.192989100,22.192993300,22.193304600,"1,046.100",4.200,0.311300,1,9,same_process,12564
6568,5992,22.193304600,22.193323500,22.193327200,22.193337000,18.900,3.700,0.009800,1,9,same_process,12564
6568,5992,22.193337000,22.193339500,22.193342300,22.193350600,2.500,2.800,0.008300,1,9,same_process,12564
6568,5992,22.193350600,22.193426200,22.193429300,22.193465300,75.600,3.100,0.036000,1,9,same_process,12564
6568,5992,22.193465300,22.193703700,22.193707500,22.194034500,238.400,3.800,0.327000,1,9,same_process,12564
6568,5992,22.194034500,22.204786800,22.204791800,22.205198200,"10,752.300",5.000,0.406400,1,9,idle,0
6568,5992,22.205198200,22.205569900,22.205574800,22.206363100,371.700,4.900,0.788300,1,12,idle,0
6568,5992,22.206363100,22.207285500,22.207289800,22.207603000,922.400,4.300,0.313200,1,9,idle,0
6568,5992,22.207603000,22.207603200,22.207607700,22.207620100,0.200,4.500,0.012400,1,11,same_process,12564
6568,5992,22.207620100,22.207890900,22.207894800,22.208190600,270.800,3.900,0.295800,1,9,same_process,12564
6568,5992,22.208190600,22.209888400,22.209891900,22.209905000,"1,697.800",3.500,0.013100,1,9,idle,0
6568,5992,22.209905000,22.210110300,22.210114200,22.210217100,205.300,3.900,0.102900,1,9,same_process,12564
6568,5992,22.210217100,22.210231400,22.210234600,22.210414700,14.300,3.200,0.180100,1,9,same_process,12564
6568,5992,22.210414700,22.210914100,22.210920200,22.211044900,499.400,6.100,0.124700,1,9,external,1364
6568,5992,22.211044900,22.211119100,22.211124100,22.211369100,74.200,5.000,0.245000,1,9,external,1364
6568,5992,22.211369100,22.222653300,22.222658300,22.222670400,"11,284.200",5.000,0.012100,1,9,same_process,12564
6568,5992,22.222670400,22.222973200,22.222977300,22.222987900,302.800,4.100,0.010600,1,9,same_process,12564
6568,5992,22.222987900,22.223113100,22.223117100,22.224183800,125.200,4.000,1.066700,1,9,same_process,12564
6568,5992,22.224183800,22.224250200,22.224254500,22.224514900,66.400,4.300,0.260400,1,9,same_process,12564
6568,5992,22.224514900,22.224596500,22.224601200,22.224963400,81.600,4.700,0.362200,1,11,same_process,12564
6568,5992,22.224963400,22.225319900,22.225323900,22.225561300,356.500,4.000,0.237400,1,9,same_process,12564
6568,5992,22.225561300,22.225586100,22.225589800,22.225751400,24.800,3.700,0.161600,1,9,same_process,12564
6568,5992,22.225751400,22.225941800,22.225945300,22.226154700,190.400,3.500,0.209400,1,9,same_process,12564
6568,5992,22.226154700,22.226281600,22.226285400,22.226439700,126.900,3.800,0.154300,1,9,same_process,12564
6568,5992,22.226439700,22.226742900,22.226746300,22.226938600,303.200,3.400,0.192300,1,9,same_process,12564
6568,5992,22.226938600,22.227250400,22.227254000,22.227599600,311.800,3.600,0.345600,1,9,same_process,12564
6568,5992,22.227599600,22.228142400,22.228147300,22.228691800,542.800,4.900,0.544500,1,9,idle,0
6568,5992,22.228691800,22.228815600,22.228819900,22.229152500,123.800,4.300,0.332600,1,12,same_process,12564
6568,5992,22.229152500,22.229311400,22.229315000,22.229559500,158.900,3.600,0.244500,1,14,same_process,12564
6568,5992,22.229559500,22.229722200,22.229725800,22.229929700,162.700,3.600,0.203900,1,9,same_process,12564
6568,5992,22.229929700,22.230233500,22.230237200,22.230460300,303.800,3.700,0.223100,1,9,same_process,12564
6568,5992,22.230460300,22.230733400,22.230737100,22.230908300,273.100,3.700,0.171200,1,9,same_process,12564
6568,5992,22.230908300,22.231178200,22.231181800,22.231370600,269.900,3.600,0.188800,1,9,same_process,12564
6568,5992,22.231370600,22.231579900,22.231583500,22.231788600,209.300,3.600,0.205100,1,9,same_process,12564
6568,5992,22.231788600,22.231941500,22.231945300,22.232127300,152.900,3.800,0.182000,1,12,same_process,12564
6568,5992,22.232127300,22.232365200,22.232368800,22.232543100,237.900,3.600,0.174300,1,9,same_process,12564
6568,5992,22.232543100,22.232737800,22.232741400,22.232916700,194.700,3.600,0.175300,1,9,same_process,12564
6568,5992,22.232916700,22.233183400,22.233187000,22.233383000,266.700,3.600,0.196000,1,9,same_process,12564
